question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
"Prince William, Duke of Gloucester and Prince George of Denmark, were eventually monarchs of which Kingdom?","['Prince William, Duke of Gloucester (24 July 1689 Ã¢â‚¬â€œ 30 July 1700 ) was the son of Princess Anne, later Queen of England, Ireland and Scotland from 1702, and her husband, Prince George, Duke of Cumberland.Prince George of Denmark and Norway, Duke of Cumberland (Danish: ""JÃƒÂ¸rgen"" ; 2 April 165328 October 1708), was the husband of Queen Anne, who reigned over Great Britain from 1702.']"," Neither Prince William, Duke of Gloucester nor Prince George of Denmark became monarchs as they both predeceased their mother, Queen Anne.",Great Britain,1,0.870617465,0.532173865
What is the birth date of the coach of the 2014-15 Michigan Wolverines men's basketball team?,"[' The team was led by 8th year head coach John Beilein, who was voted 2014 Big Ten Coach of the Year by the Big Ten media.John Patrick Beilein (pronounced ""bee-line""; born February 5, 1953) is an American college basketball coach and current men\'s basketball head coach at the University of Michigan.']"," John Beilein, coach of the 2014-15 Michigan Wolverines men's basketball team, was born on February 5, 1953.","February 5, 1953",1,0.461795178,0.849524698
Where is the base of one of the three main British intelligence agencies?,"['The Government of the United Kingdom maintains intelligence agencies within several different government departments. The three main agencies are the Secret Intelligence Service (MI6), the Security Service (MI5), and the Government Communications Headquarters (GCHQ).The Government Communications Headquarters (GCHQ) is an intelligence and security organisation responsible for providing signals intelligence (SIGINT) and information assurance to the government and armed forces of the United Kingdom. Based in ""The Doughnut"" in the suburbs of Cheltenham, GCHQ is the responsibility of the country\'s Secretary of State for Foreign and Commonwealth Affairs, but it is not a part of the Foreign Office and its director ranks as a Permanent Secretary.']", I don't have information about the location of the three main British intelligence agencies in the provided context.,Cheltenham,0,0,0.419273522
"When a Man Falls in Love, is a 2013 South Korean television series, starring Song Seung-heon, Shin Se-kyung, Chae Jung-an, and which South Korean actor, born on ? ","['When a Man Falls in Love () is a 2013 South Korean television series, starring Song Seung-heon, Shin Se-kyung, Chae Jung-an, and Yeon Woo-jin.Yeon Woo-jin (born Kim Bong-hoe on July 5, 1984) is a South Korean actor.']"," Yeon Woo-jin, born on July 5, 1984.","July 5, 1984",1,0.134531561,0.607404585
What retailer is the second-largest in the United States and has a commercial featuring the American artist who was 1st runner-up in the 2005 USA Weekend Magazine's songwriting competition?,"['Deanna Marie Loveland (born April 5, 1989) is an American recording artist, harpist, pianist and fashion designer. Consequently, she began songwriting and in 2005 her original song, ""Shine"" was 1st Runner-Up out of 12,000 entries in USA Weekend Magazine\'s national songwriting competition judged by Simon Cowell and Fantasia Barrino. A month later she signed with a talent agency, appearing in music videos and commercials for companies including Toyota and Target and films including ""A Pure Country Gift II"" and ""Country Strong"".Target Corporation is the second-largest discount store retailer in the United States, behind Walmart, and a component of the S&P 500 Index.']"," Costco Wholesale Corporation, which primarily operates membership warehouses in various countries including the United States. However, the question asks for a retailer that is the second-largest in the United States, and I couldn't find specific information about their ranking within the US market from the provided context. As for the American artist who was 1st runner-up in the 2005 USA Weekend Magazine's songwriting competition, it wasn't mentioned in the context either.",Target Corporation,0.4,0,0.393522027
What video game published by Sierra Entertainment includes an antagonist figure who's mystery is the core of the series? ,"['Alma Wade is a major antagonist and key figure in the ""F.E.A.R."" series of first-person shooter horror video games by Monolith Productions, introduced in ""F.E.A.R."" in 2005. The mystery of Alma is the very core of the series.F.E.A.R. First Encounter Assault Recon is a survival horror first-person shooter video game developed by Monolith Productions and published by Sierra Entertainment.']"," The video game published by Sierra Entertainment with an antagonist figure whose mystery is central to the series is Lara Croft's nemesis, the villainous Jacob Roth in Tomb Raider.",F.E.A.R.,0.666666667,0.449419207,0.607555034
The Bass Rock Lighthouse was next to what Castle?,"['Canty Bay is a coastal hamlet off the A198, in East Lothian, Scotland, situated opposite the Bass Rock and Tantallon Castle. The Bass Rock Lighthouse was constructed on the rock in 1902, and the remains of an ancient chapel survive.']", The Bass Rock Lighthouse is situated opposite Tantallon Castle.,Tantallon Castle,0,0.827228472,0.885494897
What genre of music is the solo artist that contributed to Real Damage a variant of?,"['Real Damage is a Split EP of American indie rock band Gossip and Electropop solo artist Tracy + the Plastics, it was released on January 25, 2005.Electropop is a variant of synth-pop that places more emphasis on a harder, electronic sound.']"," Electropop is the genre of music that Tracy + the Plastics, the solo artist who contributed to Real Damage, is a variant of.",synth-pop,1,0.60183079,0.491305003
Norbert Holm was arrested and later demoted because of his Chief of Operations association with a military theorist popularly known as what?,"['Norbert Holm (16 December 1895 Ã¢â‚¬â€œ 3 June 1962) was a general in the Wehrmacht of Nazi Germany during World War II. Following the 20 July plot, on 16 September 1944, Norbert Holm was arrested and later demoted because of his Chief of Operations association with Field Marsal Erwin Rommel.Erwin Rommel (15 November 1891 Ã¢â‚¬â€œ 14 October 1944) was a German general and military theorist. Popularly known as the Desert Fox, he served as field marshal in the Wehrmacht of Nazi Germany during World War II.']"," Norbert Holm was associated with Field Marshal Erwin Rommel, who is popularly known as the Desert Fox.",the Desert Fox,1,0.626924926,0.626207173
The 1976 German Grand Prix was won by a driver who retired in what year?,"[' The 14-lap race was the tenth round of the 1976 Formula One season and was won by James Hunt. After retiring from racing in 1979, Hunt became a media commentator and businessman.']", I don't have information about the 1976 German Grand Prix winner's retirement year.,1979,0,0,0.39174161
What event at the Asian Junior Athletics Championships has men and women competing at the same time?,"[""The 2001 Asian Junior Athletics Championships was the ninth edition of the international athletics competition for Asian under-20 athletes, organised by the Asian Athletics Association. A total of 43 events were contested, which were divided equally between male and female athletes aside from the men's 3000 metres steeplechase.The 3000 metres steeplechase or 3000-meter steeplechase is the most common distance for the steeplechase in track and field. It is an obstacle race over the distance of the 3000 metres, which derives its name from the horse racing steeplechase.""]", The 3000 metres steeplechase is the event at the Asian Junior Athletics Championships where both men and women compete.,3000 metres steeplechase,0.5,0.977842075,0.933471011
Which 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981?,"[' NovotnÃƒÂ¡ instead partnered with Natasha Zvereva as the first seed, whereas Hingis partnered with Anna Kournikova as the second seed. NovotnÃƒÂ¡ and Zvereva retired in their quarterfinal match against Lindsay Davenport and Mary Pierce, but Hingis and Kournikova reached the final where they lost to American sisters Serena and Venus Williams, 6Ã¢â‚¬â€œ3, 6Ã¢â‚¬â€œ7, 8Ã¢â‚¬â€œ6.Anna Sergeyevna Kournikova (Russian: Ã\x90ÃŒ\x81ÃÂ½ÃÂ½ÃÂ° ÃÂ¡ÃÂµÃ‘â‚¬ÃÂ³ÃÂµÃŒ\x81ÃÂµÃÂ²ÃÂ½ÃÂ° ÃÅ¡Ã‘Æ’ÃŒ\x81Ã‘â‚¬ÃÂ½ÃÂ¸ÃÂºÃÂ¾ÃÂ²ÃÂ° ; ] ; born 7 June 1981) is a Russian former professional tennis player.']"," Anna Kournikova, born on 7 June 1981, was the 1999 French Open - Women's Doubles runner-up.",Anna Kournikova,0.5,0.345881095,0.911875129
"Between two tennis players Kim Clijsters and Mary Pierce, who is older?","[""Kim Antonie Lode Clijsters (] ; born 8 June 1983) is a Belgian former professional tennis player.Mary Pierce (born 15 January 1975) is a French retired tennis professional who played on the Women's Tennis Association (WTA) tour.""]", I don't have the information to compare the ages of Kim Clijsters and Mary Pierce.,Mary Pierce,1,0,0.11419181
Which American college that has sent students to Centre for Medieval and Renaissance Studies was founded in 1874?,"["" Among the American colleges and universities that have sent students to CMRS are The University of Georgia, Elmhurst College, St. Mary's College of California, St. Mary's College of Maryland, St. Olaf College, William Jewell College, Middlebury College. It was founded in 1874 by a group of Norwegian-American immigrant pastors and farmers, led by Pastor Bernt Julius Muus.""]"," St. Olaf College, which has sent students to the Centre for Medieval and Renaissance Studies, was founded in 1874.",St. Olaf College,1,0.487304651,0.796417573
"Pearl Lowe and Alison Goldfrapp, is of which nationality?","['Pearl Lowe (born Pearl Samantha Davis; 1970), is an English fashion and textiles designer, and former singer-songwriter.Alison Elizabeth Margaret Goldfrapp (born 13 May 1966) is an English musician and record producer, best known as the lead vocalist of the electronic music duo Goldfrapp.']", Both Pearl Lowe and Alison Goldfrapp are English.,English,1,0.220304307,0.85316197
Which British company whose majority of its business interests are in Asia was related to the London Based Trading house Matheson & Company?,"['Matheson & Company was a London-based trading house closely associated with Jardine Matheson of Hong Kong and Jardine Skinner of Calcutta.Jardine Matheson Holdings Limited, also known as Jardines, is a British conglomerate incorporated in Bermuda, with its primary listing on the Singapore Exchange. The majority of its business interests are in Asia, and its subsidiaries include Jardine Pacific, Jardine Motors, Jardine Lloyd Thompson, Hongkong Land, Jardine Strategic Holdings, Dairy Farm, Mandarin Oriental Hotel Group, Jardine Cycle & Carriage and Astra International.']"," The British company related to Matheson & Company is Amcor plc, as indicated by the provided financial data.",Jardine Matheson,0,0.757794426,0.731145766
