question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Are Clarence Brown and Peter Glenville of the same nationality?,"['Clarence Leon Brown (May 10, 1890 â€“ August 17, 1987) was an American film director.Peter Glenville (born Peter Patrick Brabazon Browne; 28 October 19133 June 1996) was an English film and stage actor and director.']"," Yes, Clarence Brown was American, while Peter Glenville was English.",no,1.0,0.9418780082174173,0.5244463769828569
How long was the Underdog show presented by an English comedian Julian Clary?,"['The Underdog Show was a six-week television series presented by Julian Clary and his dog, Valerie.Julian Peter McDonald Clary (born 25 May 1959) is an English comedian and novelist.']", The Underdog Show was presented by Julian Clary for one series.,six-week television series,0.5,0.6545924680493677,0.5797915746708591
What kind of activity are the niche-themed products Bookchase and San Marco?,['Bookchase is a board game published by Art Meets Matter.San Marco is a 2001 designer board game by Alan R. Moon and Aaron Weissblum.']," I don't have information about specific businesses like Bookchase and San Marco in this context. The provided data only shows financial statements, not business names or types. To answer your question, more specific information about these businesses would be needed.",board game,0.5,0.6376284944478767,0.2058158414846496
On which novel is the 1965 film with a character Agent Zeke Kelso based?,"['Dean Carroll Jones (January 25, 1931 â€“ September 1, 2015) was an American actor best known for his roles as Agent Zeke Kelso in ""That Darn Cat! The film was based on the 1963 novel ""Undercover Cat"" by Gordon and Mildred Gordon and was directed by Robert Stevenson.']"," The 1965 film ""That Darn Cat!"" is based on the novel ""Undercover Cat"" by Gordon and Mildred Gordon.",Undercover Cat,0.5,0.38155278134630866,0.6234082781834036
"Which series aired first, Auction Kings or Pawn Stars?","[' The series premiered on October 26, 2010 and featured the now defunct auction house Gallery 63 in Sandy Springs, Georgia, located on Roswell Road immediately north of the Atlanta city limit. The series capitalized on the success of the History Channel\'s widely successful ""Pawn Stars"". The series, which became the network\'s highest rated show and the No. 2 reality show behind ""Jersey Shore"", debuted on July 26, 2009.']"," Pawn Stars aired first, debuting on July 26, 2009, while Auction Kings premiered on October 26, 2010.",Pawn Stars,1.0,0.7180418291834082,0.646686544796412
What film title does J. F. Lawton and Shawn Levy have in common?,"['Jonathan Frederick ""J. F."" Lawton (born August 11, 1960) is an American screenwriter, producer and director.Shawn Levy (born July 23, 1968) is a Canadian film director, producer, and actor.']", I don't have specific information that shows J. F. Lawton and Shawn Levy have a film in common as they are not associated with the same movie titles provided in the context.,producer,0.0,0.0,0.40590630177981224
Jolen is a member of the race of what type of people created by Marvel Comics?,"[' He is a member of the Inhumans, and was also part of the delegation sent to Earth.The Inhumans are a fictional race of superhumans appearing in American comic books published by Marvel Comics.']"," Jolen is not a character from Marvel Comics, as there is no character with that name in their universe who belongs to a specific race mentioned in the provided context.",superhumans,0.3333333333333333,0.8614945605905212,0.5411671902011574
What is the name of the album that was released by David Bowie that was recorded in secret?,"['On 10 January 2016, English singer, songwriter and actor David Bowie died at his New York City apartment, having suffered from liver cancer for the previous 18 months. His death occurred two days after the release of his twenty-fifth studio album, ""Blackstar"", which coincided with his 69th birthday. The album was largely recorded in secret between The Magic Shop and Human Worldwide Studios in New York City with Bowie\'s longtime co-producer Tony Visconti and a group of local jazz musicians.']"," The album recorded in secret by David Bowie is ""Blackstar"".",Blackstar,1.0,0.9550145728156852,0.8853511718914477
"Otryadyn GÃ¼ndegmaa, is a Mongolian sports shooter, she competed in 10 m and 25 m pistol events at the 1996 Summer Olympics, known officially as the Games of the XXVI Olympiad and unofficially as the Centennial Olympic Games, was a major international multi-sport event that took place in Atlanta, Georgia, from July 19 to August 4, 1996, in which country?","[' She competed in 10 m and 25 m pistol events at the 1996, 2000, 2004, 2008 and 2012 Summer Olympics, and had her best results in the 25 pistol, winning a silver medal in 2008 and placing fifth-sixth in 1996â€“2004.The 1996 Summer Olympics, known officially as the Games of the XXVI Olympiad and unofficially as the Centennial Olympic Games, was a major international multi-sport event that took place in Atlanta, Georgia, United States, from July 19 to August 4, 1996.']"," At the 1996 Summer Olympics, Otryadyn GÃ¼ndegmaa competed for Mongolia.",United States,0.5,0.574274271625049,0.2798999210449951
"Ettore or Edoardo Ettore Forti was an Italian painter, who was prolific in depicting realistic Neo-Pompeian scenes of Ancient Roman life and events, these subjects were popular in the late-Victorian period, as exemplified by the popularity of Lawrence Alma-Tadema, born in Dronrijp, in which country?","[' These subjects were popular in the late-Victorian period, as exemplified by the popularity of Lawrence Alma-Tadema, as an example. Born in Dronrijp, the Netherlands, and trained at the Royal Academy of Antwerp, Belgium, he settled in England in 1870 and spent the rest of his life there.']", Ettore Forti was born in The Netherlands.,Netherlands,0.0,0.6578890799151358,0.3517904353698395
Vladimir Yaroshenko was a soloist with the choreographer who dominated Russian ballet for how many years?,"['Vladimir Yaroshenko (Russian: Ð’Ð»Ð°Ð´Ð¸Ð¼Ð¸Ñ€ Ð¯Ñ€Ð¾ÑˆÐµÐ½ÐºÐ¾; born November 2, 1985 in Slavyansk-na-Kubani) â€“ Polish-Russian ballet dancer, first soloist with Yury Grigorovichâ€™s Ballet Theatre, Krasnodar, trained in classical Russian ballet school.Yury Nikolayevich Grigorovich (Russian: Ð®Ì\x81Ñ€Ð¸Ð¹ Ð\x9dÐ¸ÐºÐ¾Ð»Ð°Ì\x81ÐµÐ²Ð¸Ñ‡ Ð“Ñ€Ð¸Ð³Ð¾Ñ€Ð¾Ì\x81Ð²Ð¸Ñ‡ ; born 2 January 1927 in Leningrad) is a Soviet and Russian dancer and choreographer who dominated the Russian ballet for 30 years.']"," Vladimir Yaroshenko was a soloist with the choreographer, Yury Grigorovich, who dominated Russian ballet for 30 years.",30,1.0,0.6549831005442788,0.7594281783342567
Lacu is a dummer from a sovereign state in Norther Europ whose population in 2016 was what?,"['Lacu (born in 1969 in Tampere as Kari Lahtinen), is a Finnish drummer best known for playing in the Finnish rock band Hanoi Rocks from their reformation in 2002 until his departure in 2008.Finland ( ; Finnish: ""Suomi"" ] ; Swedish: ""Finland"" ] ), officially the Republic of Finland, is a sovereign state in Northern Europe. Finland\'s population is 5.5 million (2016), and the majority of the population is concentrated in the southern region.']"," I'm sorry for any confusion, but the context provided does not contain information about a ""Lacu"" or a sovereign state in Northern Europe and its population in 2016. Could you please provide more context or check the details to help me give an accurate answer?",5.5 million,0.5,0.0,0.013419150164658453
Who was the goalkeeper who blocked the most decorated English footballer player of all time?,"["" The shoot-out finished 5â€“4 to Arsenal, with Patrick Vieira scoring the winning penalty after Paul Scholes' shot was saved by Arsenal goalkeeper Jens Lehmann. He is the most decorated English footballer of all time, and one of the most successful footballers in history, having won a total of 25 trophies, featuring 11 Premier League titles and two Champions League titles.""]"," I'm sorry for any confusion, but the pieces of information provided are about American football and don't relate to the English football (soccer) player you mentioned. Therefore, I can't answer your question based on the context given.",Jens Lehmann,0.3333333333333333,0.0,0.5694140890219176
What is the French name of the bay into which the Big Salon River flows?,"['The Big Salmon River is a small river in southern New Brunswick, Canada, that flows south into the Bay of Fundy.The Bay of Fundy (French: ""Baie de Fundy"" ) is a bay on the Atlantic coast of North America, on the northeast end of the Gulf of Maine between the Canadian provinces of New Brunswick and Nova Scotia, with a small portion touching the U.S. state of Maine.']"," The Bay of Fundy (French: ""Baie de Fundy"") is the French name of the bay into which the Big Salmon River flows.",Baie de Fundy,1.0,0.6442125046934234,0.8839272703728247
"In the 2016 romantic drama ""Me Before You"" directed by Thea Sharrock, Sam Claflin (who also appears in The Hunger Games) stars as which character?","[' He is known for portraying Finnick Odair in ""The Hunger Games"" film series, Philip Swift in """", and Will Traynor in ""Me Before You"".Me Before You is a 2016 romantic drama film directed by Thea Sharrock in her directorial debut and adapted by English author Jojo Moyes from her 2012 novel of the same name. The film stars Emilia Clarke, Sam Claflin, Steve Peacocke, Jenna Coleman, Charles Dance, Matthew Lewis, Janet McTeer, Vanessa Kirby and Joanna Lumley.']"," Sam Claflin plays Will Traynor in ""Me Before You"".",Will Traynor,1.0,0.6303628729408712,0.8773403422181454
"The Stage"" is a song by Avenged Sevenfold and the first single from their seventh studio album of the same name, which was released on which date?","['""The Stage"" is a song by Avenged Sevenfold and the first single from their seventh studio album of the same name, which was released on October 28, 2016.The Stage is the seventh studio album by American heavy metal band Avenged Sevenfold, released on October 28, 2016 by Capitol Records after a live stream event on the band\'s Facebook page.']"," October 28, 2016","October 28, 2016",1.0,0.7120581082253343,1.0
