question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Where is the base of one of the three main British intelligence agencies?,"['[\'The Government of the United Kingdom maintains intelligence agencies within several different government departments. The three main agencies are the Secret Intelligence Service (MI6), the Security Service (MI5), and the Government Communications Headquarters (GCHQ).The Government Communications Headquarters (GCHQ) is an intelligence and security organisation responsible for providing signals intelligence (SIGINT) and information assurance to the government and armed forces of the United Kingdom. Based in ""The Doughnut"" in the suburbs of Cheltenham, GCHQ is the responsibility of the country\\\'s Secretary of State for Foreign and Commonwealth Affairs, but it is not a part of the Foreign Office and its director ranks as a Permanent Secretary.\']']","The base of the Government Communications Headquarters (GCHQ), one of the three main British intelligence agencies, is located in ""The Doughnut"" in the suburbs of Cheltenham.",Cheltenham,1,0.45268297,0.481136497
"When a Man Falls in Love, is a 2013 South Korean television series, starring Song Seung-heon, Shin Se-kyung, Chae Jung-an, and which South Korean actor, born on ? ","[""['When a Man Falls in Love () is a 2013 South Korean television series, starring Song Seung-heon, Shin Se-kyung, Chae Jung-an, and Yeon Woo-jin.Yeon Woo-jin (born Kim Bong-hoe on July 5, 1984) is a South Korean actor.']""]","Yeon Woo-jin, born on July 5, 1984.","July 5, 1984",1,0.134531561,0.607404585
What retailer is the second-largest in the United States and has a commercial featuring the American artist who was 1st runner-up in the 2005 USA Weekend Magazine's songwriting competition?,"['[\'Deanna Marie Loveland (born April 5, 1989) is an American recording artist, harpist, pianist and fashion designer. Consequently, she began songwriting and in 2005 her original song, ""Shine"" was 1st Runner-Up out of 12,000 entries in USA Weekend Magazine\\\'s national songwriting competition judged by Simon Cowell and Fantasia Barrino. A month later she signed with a talent agency, appearing in music videos and commercials for companies including Toyota and Target and films including ""A Pure Country Gift II"" and ""Country Strong"".Target Corporation is the second-largest discount store retailer in the United States, behind Walmart, and a component of the S&P 500 Index.\']']","Target Corporation, a component of the S&P 500 Index, is the second-largest retailer in the United States and has featured the American artist who was 1st runner-up in the 2005 USA Weekend Magazine's songwriting competition.",Target Corporation,1,0.594225021,0.936373553
What video game published by Sierra Entertainment includes an antagonist figure who's mystery is the core of the series? ,"['[\'Alma Wade is a major antagonist and key figure in the ""F.E.A.R."" series of first-person shooter horror video games by Monolith Productions, introduced in ""F.E.A.R."" in 2005. The mystery of Alma is the very core of the series.F.E.A.R. First Encounter Assault Recon is a survival horror first-person shooter video game developed by Monolith Productions and published by Sierra Entertainment.\']']","The video game ""F.E.A.R."" (First Encounter Assault Recon) published by Sierra Entertainment, features Alma Wade, whose mystery is central to the series.",F.E.A.R.,1,0.358128673,0.598080928
The Bass Rock Lighthouse was next to what Castle?,"[""['Canty Bay is a coastal hamlet off the A198, in East Lothian, Scotland, situated opposite the Bass Rock and Tantallon Castle. The Bass Rock Lighthouse was constructed on the rock in 1902, and the remains of an ancient chapel survive.']""]",The Bass Rock Lighthouse is situated opposite Tantallon Castle.,Tantallon Castle,0,0.827228472,0.885494897
What genre of music is the solo artist that contributed to Real Damage a variant of?,"[""['Real Damage is a Split EP of American indie rock band Gossip and Electropop solo artist Tracy + the Plastics, it was released on January 25, 2005.Electropop is a variant of synth-pop that places more emphasis on a harder, electronic sound.']""]","The solo artist who contributed to Real Damage is associated with Electropop, a variant of Synth-pop.",synth-pop,0.5,0.508772237,0.642426126
Norbert Holm was arrested and later demoted because of his Chief of Operations association with a military theorist popularly known as what?,"[""['Norbert Holm (16 December 1895 â€“ 3 June 1962) was a general in the Wehrmacht of Nazi Germany during World War II. Following the 20 July plot, on 16 September 1944, Norbert Holm was arrested and later demoted because of his Chief of Operations association with Field Marsal Erwin Rommel.Erwin Rommel (15 November 1891 â€“ 14 October 1944) was a German general and military theorist. Popularly known as the Desert Fox, he served as field marshal in the Wehrmacht of Nazi Germany during World War II.']""]","Norbert Holm was demoted due to his association with Field Marshal Erwin Rommel, the Desert Fox.",the Desert Fox,0.5,0.786802313,0.694774082
The 1976 German Grand Prix was won by a driver who retired in what year?,"[""[' The 14-lap race was the tenth round of the 1976 Formula One season and was won by James Hunt. After retiring from racing in 1979, Hunt became a media commentator and businessman.']""]",James Hunt retired in the year 1979.,1979,1,0.193042611,0.873011435
What event at the Asian Junior Athletics Championships has men and women competing at the same time?,"['[""The 2001 Asian Junior Athletics Championships was the ninth edition of the international athletics competition for Asian under-20 athletes, organised by the Asian Athletics Association. A total of 43 events were contested, which were divided equally between male and female athletes aside from the men\'s 3000 metres steeplechase.The 3000 metres steeplechase or 3000-meter steeplechase is the most common distance for the steeplechase in track and field. It is an obstacle race over the distance of the 3000 metres, which derives its name from the horse racing steeplechase.""]']",All events except for the men's 3000 metres steeplechase have both male and female athletes competing at the 2001 Asian Junior Athletics Championships.,3000 metres steeplechase,1,0.921466933,0.514188261
Which 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981?,"[""[' NovotnÃ¡ instead partnered with Natasha Zvereva as the first seed, whereas Hingis partnered with Anna Kournikova as the second seed. NovotnÃ¡ and Zvereva retired in their quarterfinal match against Lindsay Davenport and Mary Pierce, but Hingis and Kournikova reached the final where they lost to American sisters Serena and Venus Williams, 6â€“3, 6â€“7, 8â€“6.Anna Sergeyevna Kournikova (Russian: Ð\x90Ì\x81Ð½Ð½Ð° Ð¡ÐµÑ€Ð³ÐµÌ\x81ÐµÐ²Ð½Ð° ÐšÑƒÌ\x81Ñ€Ð½Ð¸ÐºÐ¾Ð²Ð° ; ] ; born 7 June 1981) is a Russian former professional tennis player.']""]","Anna Kournikova, who partnered with Martina Hingis as the second seed in the 1999 French Open - Women's Doubles, was born in Russia on 7 June 1981.",Anna Kournikova,1,0.345881095,0.586515355
"Between two tennis players Kim Clijsters and Mary Pierce, who is older?","['[""Kim Antonie Lode Clijsters (] ; born 8 June 1983) is a Belgian former professional tennis player.Mary Pierce (born 15 January 1975) is a French retired tennis professional who played on the Women\'s Tennis Association (WTA) tour.""]']",Mary Pierce is older.,Mary Pierce,1,0.874388736,0.942642485
Which American college that has sent students to Centre for Medieval and Renaissance Studies was founded in 1874?,"['["" Among the American colleges and universities that have sent students to CMRS are The University of Georgia, Elmhurst College, St. Mary\'s College of California, St. Mary\'s College of Maryland, St. Olaf College, William Jewell College, Middlebury College. It was founded in 1874 by a group of Norwegian-American immigrant pastors and farmers, led by Pastor Bernt Julius Muus.""]']","St. Olaf College, one of the American colleges that have sent students to CMRS, was founded in 1874.",St. Olaf College,1,0.487304651,
"Pearl Lowe and Alison Goldfrapp, is of which nationality?","[""['Pearl Lowe (born Pearl Samantha Davis; 1970), is an English fashion and textiles designer, and former singer-songwriter.Alison Elizabeth Margaret Goldfrapp (born 13 May 1966) is an English musician and record producer, best known as the lead vocalist of the electronic music duo Goldfrapp.']""]",Both Pearl Lowe and Alison Goldfrapp are English.,English,1,0.220304307,0.85316197
Which British company whose majority of its business interests are in Asia was related to the London Based Trading house Matheson & Company?,"[""['Matheson & Company was a London-based trading house closely associated with Jardine Matheson of Hong Kong and Jardine Skinner of Calcutta.Jardine Matheson Holdings Limited, also known as Jardines, is a British conglomerate incorporated in Bermuda, with its primary listing on the Singapore Exchange. The majority of its business interests are in Asia, and its subsidiaries include Jardine Pacific, Jardine Motors, Jardine Lloyd Thompson, Hongkong Land, Jardine Strategic Holdings, Dairy Farm, Mandarin Oriental Hotel Group, Jardine Cycle & Carriage and Astra International.']""]","Jardine Matheson Holdings Limited, primarily listed on the Singapore Exchange, is the British conglomerate that was related to the London-based trading house Matheson & Company.",Jardine Matheson,1,0.749880742,0.524872232
"What man, also known as mi Sde-Or, created a military self-defense system developed for the Israel Defense Forces?","['[\' ""contact-combat"") is a military self-defense system developed for the Israel Defense Forces (IDF) and Israeli security forces (Shin Bet and Mossad) that consists of a combination of techniques sourced from Boxing, Wrestling, Aikido, Judo, Karate along with realistic fight training.Emrich ""Imi"" Lichtenfeld (May 26, 1910 â€“ January 9, 1998) was a Hungarian-born Israeli martial artist who founded the Krav Maga self-defense system. He was also known as Imi Sde-Or, the Hebrew calque of his surname.\']']","Emrich ""Imi"" Lichtenfeld, also known as Imi Sde-Or, created the Krav Maga military self-defense system used by the Israel Defense Forces.","Emrich ""Imi"" Lichtenfeld",1,0.568767759,0.912940459
When was Fannie Lee Chaney's son born?,"[""['Fannie Lee Chaney (September 4, 1921 â€“ May 22, 2007) was an American baker turned civil rights activist after her son James Chaney was murdered by the Ku Klux Klan during the 1964 Freedom Summer rides in Mississippi.James Earl Chaney (May 30, 1943 â€“ June 21, 1964), from Meridian, Mississippi, was one of three American civil rights workers who were murdered during Freedom Summer by members of the Ku Klux Klan near Philadelphia, Mississippi.']""]","James Earl Chaney was born on May 30, 1943.","May 30, 1943",0.5,0.624473722,0.739784232
"The Canada Memorial in Green Park, London, United Kingdom, commemorates members of the Canadian Forces killed during the First and Second World Wars, the memorial was the result of lobbying and fund raising, much of it in Canada, by the former Canadian media tycoon Conrad Moffat Black, his title is what, of this British former newspaper publisher and author?","[""[' The memorial was the result of lobbying and fund raising, much of it in Canada, by the former Canadian media tycoon Conrad Black.Conrad Moffat Black, Lord Black of Crossharbour, KSG (born 25 August 1944) is a Canadian-born British former newspaper publisher and author.']""]","Lord Black of Crossharbour, KSG",Lord Black of Crossharbour,0.5,0.333810112,0.723872638
