question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
The 1976 German Grand Prix was won by a driver who retired in what year?,"[' The 14-lap race was the tenth round of the 1976 Formula One season and was won by James Hunt. After retiring from racing in 1979, Hunt became a media commentator and businessman.']","1979 (He retired as a driver in this year, not the year of the race)",1979,0.333333333,0.315111566,0.422204315
What event at the Asian Junior Athletics Championships has men and women competing at the same time?,"[""The 2001 Asian Junior Athletics Championships was the ninth edition of the international athletics competition for Asian under-20 athletes, organised by the Asian Athletics Association. A total of 43 events were contested, which were divided equally between male and female athletes aside from the men's 3000 metres steeplechase.The 3000 metres steeplechase or 3000-meter steeplechase is the most common distance for the steeplechase in track and field. It is an obstacle race over the distance of the 3000 metres, which derives its name from the horse racing steeplechase.""]", All events except for the men's 3000 meters steeplechase have both male and female athletes competing at the same time.,3000 metres steeplechase,1,0.793757981,0.645406511
Which 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981?,"[' NovotnÃ¡ instead partnered with Natasha Zvereva as the first seed, whereas Hingis partnered with Anna Kournikova as the second seed. NovotnÃ¡ and Zvereva retired in their quarterfinal match against Lindsay Davenport and Mary Pierce, but Hingis and Kournikova reached the final where they lost to American sisters Serena and Venus Williams, 6â€“3, 6â€“7, 8â€“6.Anna Sergeyevna Kournikova (Russian: Ð\x90Ì\x81Ð½Ð½Ð° Ð¡ÐµÑ€Ð³ÐµÌ\x81ÐµÐ²Ð½Ð° ÐšÑƒÌ\x81Ñ€Ð½Ð¸ÐºÐ¾Ð²Ð° ; ] ; born 7 June 1981) is a Russian former professional tennis player.']", Anna Kournikova,Anna Kournikova,1,-0.096833616,
"Between two tennis players Kim Clijsters and Mary Pierce, who is older?","[""Kim Antonie Lode Clijsters (] ; born 8 June 1983) is a Belgian former professional tennis player.Mary Pierce (born 15 January 1975) is a French retired tennis professional who played on the Women's Tennis Association (WTA) tour.""]", Mary Pierce is older.,Mary Pierce,1,0.873276895,0.567642485
Which American college that has sent students to Centre for Medieval and Renaissance Studies was founded in 1874?,"["" Among the American colleges and universities that have sent students to CMRS are The University of Georgia, Elmhurst College, St. Mary's College of California, St. Mary's College of Maryland, St. Olaf College, William Jewell College, Middlebury College. It was founded in 1874 by a group of Norwegian-American immigrant pastors and farmers, led by Pastor Bernt Julius Muus.""]", St. Olaf College,St. Olaf College,1,0.581090749,0.625
"Pearl Lowe and Alison Goldfrapp, is of which nationality?","['Pearl Lowe (born Pearl Samantha Davis; 1970), is an English fashion and textiles designer, and former singer-songwriter.Alison Elizabeth Margaret Goldfrapp (born 13 May 1966) is an English musician and record producer, best known as the lead vocalist of the electronic music duo Goldfrapp.']", English,English,1,0.851256614,1
Which British company whose majority of its business interests are in Asia was related to the London Based Trading house Matheson & Company?,"['Matheson & Company was a London-based trading house closely associated with Jardine Matheson of Hong Kong and Jardine Skinner of Calcutta.Jardine Matheson Holdings Limited, also known as Jardines, is a British conglomerate incorporated in Bermuda, with its primary listing on the Singapore Exchange. The majority of its business interests are in Asia, and its subsidiaries include Jardine Pacific, Jardine Motors, Jardine Lloyd Thompson, Hongkong Land, Jardine Strategic Holdings, Dairy Farm, Mandarin Oriental Hotel Group, Jardine Cycle & Carriage and Astra International.']", Jardine Matheson Holdings Limited,Jardine Matheson,1,0.595317282,0.930028526
"What man, also known as mi Sde-Or, created a military self-defense system developed for the Israel Defense Forces?","[' ""contact-combat"") is a military self-defense system developed for the Israel Defense Forces (IDF) and Israeli security forces (Shin Bet and Mossad) that consists of a combination of techniques sourced from Boxing, Wrestling, Aikido, Judo, Karate along with realistic fight training.Emrich ""Imi"" Lichtenfeld (May 26, 1910 â€“ January 9, 1998) was a Hungarian-born Israeli martial artist who founded the Krav Maga self-defense system. He was also known as Imi Sde-Or, the Hebrew calque of his surname.']"," Emrich ""Imi"" Lichtenfeld (also known as Imi Sde-Or)","Emrich ""Imi"" Lichtenfeld",1,0.447075612,0.963912304
When was Fannie Lee Chaney's son born?,"['Fannie Lee Chaney (September 4, 1921 â€“ May 22, 2007) was an American baker turned civil rights activist after her son James Chaney was murdered by the Ku Klux Klan during the 1964 Freedom Summer rides in Mississippi.James Earl Chaney (May 30, 1943 â€“ June 21, 1964), from Meridian, Mississippi, was one of three American civil rights workers who were murdered during Freedom Summer by members of the Ku Klux Klan near Philadelphia, Mississippi.']"," James Earl Chaney was born on May 30, 1943.","May 30, 1943",0.5,0.624473722,0.739784232
"The Canada Memorial in Green Park, London, United Kingdom, commemorates members of the Canadian Forces killed during the First and Second World Wars, the memorial was the result of lobbying and fund raising, much of it in Canada, by the former Canadian media tycoon Conrad Moffat Black, his title is what, of this British former newspaper publisher and author?","[' The memorial was the result of lobbying and fund raising, much of it in Canada, by the former Canadian media tycoon Conrad Black.Conrad Moffat Black, Lord Black of Crossharbour, KSG (born 25 August 1944) is a Canadian-born British former newspaper publisher and author.']"," Lord Black of Crossharbour, KSG",Lord Black of Crossharbour,0.666666667,0.333810112,0.652444066
"he Central Harbourfront is a waterfront site it is the result of Central and Wan Chai Reclamation, and it sits to the east of the International Finance Centre (IFC), a skyscraper and an integrated commercial development on the waterfront of the Central District, of which territory?","['The Central Harbourfront is a waterfront site in Central, Hong Kong. IFC, branded as ""ifc"") is a skyscraper and an integrated commercial development on the waterfront of Hong Kong\'s Central District.']", Hong Kong,Hong Kong,0.4,0.350775062,1
"Which musician, Edwyn Collins or Jimmie Ross, played the bass guitar?","[' Collins was the lead singer for the 1980s post-punk band Orange Juice, which he co-founded.Jimmie Ross is an American rock guitarist and vocalist who is best known for being a member of Pittsburgh band the Jaggerz, known for their 1970 hit ""The Rapper"". During the band\'s initial existence of 1965-1976, the bassist shared the duties of lead vocalist with guitarist Donnie Iris.']", Jimmie Ross played the bass guitar.,Jimmie Ross,0.5,0.651717023,0.68282436
"what is the 3112 acre Pennsylvania state park that took over 11,000 to make due to the wave action of lake Erie called?","['The History of Presque Isle Pennsylvania began when Presque Isle was created by the wave action of Lake Erie over the course of the 11,000 years that have passed since the last ice age.Presque Isle State Park is a 3112 acre Pennsylvania state park on an arching, sandy peninsula that juts into Lake Erie, 4 mi west of the city of Erie, in Millcreek Township, Erie County, Pennsylvania, in the United States.']", Presque Isle State Park,Presque Isle,1,0.709548673,0.950318624
"Which American singer-songwriter known as ""the Caruso of Rock"", recorded on the Monument Records label and had hits such as ""Pretty One,"" and ""Uptown""?","['Early Orbison is an album recorded by Roy Orbison on the Monument Records label at their studios in Hendersonville, Tennessee and released in 1964. Essentially a compilation of songs from his first two Monument albums, it is most noteworthy for containing ""Pretty One"", the ""B"" side of Orbison\'s second Monument single, ""Uptown"".Roy Kelton Orbison (April 23, 1936 â€“ December 6, 1988) was an American singer-songwriter known for his distinctive, impassioned voice, complex song structures, and dark emotional ballads.']", Roy Orbison,Roy Orbison,0.5,0.344528023,0.85
"The central character of ""The Adventures of Brer Rabbit"" was later adapted into which 1946 Walt Disney Company motion picture film?","['The Adventures of Brer Rabbit is a book, a play, and a film inspired by the Uncle Remus stories. The Walt Disney Company later adapted this character for its 1946 animated motion picture ""Song of the South"".']", Song of the South,"""Song of the South"".",1,0.582469371,0.736292396
"The 2000â€“01 NBA season was the Jazz's 27th season in the National Basketball Association, and 22nd season in Salt Lake City, Utah, after the retirement of Jeff Hornacek, the Jazz signed free agents John Starks, and who?","[' After the retirement of Jeff Hornacek, the Jazz signed free agents Danny Manning and John Starks, and acquired Donyell Marshall from the Golden State Warriors in an offseason four-team trade.John Levell Starks (born August 10, 1965) is an American retired professional basketball shooting guard.']", Danny Manning,Danny Manning,0.5,0.742219847,
In what year was the company that co-developed and distributed the BlackBerry DTEK60 founded?,"['BlackBerry DTEK60 is an Android smartphone co-developed and distributed by BlackBerry Limited, and manufactured by TCL. BlackBerry was founded in 1984 as Research In Motion by Mike Lazaridis and Douglas Fregin.']",1984,1984,1,0.719379155,1
Who chaired the ceremony in which the film written by Canet and Philippe Lefebvre won the award for Best Film?,"[' The ceremony was chaired by Isabelle Mergault. ""Tell No One"" won the award for Best Film. Written by Canet and Philippe Lefebvre and starring FranÃ§ois Cluzet, the film won four categories at the 2007 CÃ©sar Awards in France: Best Director (Guillaume Canet), Best Actor (FranÃ§ois Cluzet), Best Editing and Best Music Written for a Film.']", Isabelle Mergault,Isabelle Mergault,1,0.402514872,1
"Mookychick is an independent daily online magazine and community with more than 100,000 readers a month and over 5,000 forum members, content includes analysis of current sociopolitical events, social and cultural trends, alternative fashion, movies, books, music and arts and crafts from a feminist perspective, in contrast with feminist publications and communities such as which women's lifestyle magazine that is published six times a year, and is published by Debbie Stoller and Laurie Henzel? ","[' In contrast with feminist publications and communities such as ""Jezebel"", or ""Bust"", ""Mookychick"" explores gender issues from the perspective of the social outsider who feels they have been marginalised by their lifestyle choices.BUST is a women\'s lifestyle magazine that is published six times a year.']"," Bust Magazine, published by Debbie Stoller and Laurie Henzel.",BUST,0.4,0.40218486,0.236230637
