Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
3956,halueval-56,"The A Head Full of Dreams Tour is the seventh concert tour currently being undertaken by British alternative rock band Coldplay, launched in support of their namesake seventh studio album ""A Head Full of Dreams"". The first show of the tour was held at the Estadio Ciudad de La Plata in La Plata, Argentina, on 31 March 2016 and is set to conclude at the same venue on 15 November 2017. It is also known popularly as the Estadio Ãšnico and is owned by the Province of Buenos Aires, administered jointly by the provincial government, the Municipality of La Plata, and the football clubs Estudiantes de La Plata and Gimnasia y Esgrima de la Plata.","A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who?",Province of Buenos Aires,PASS,halueval, The Estadio Único is owned by the Province of Buenos Aires.,"[{'content': 'The A Head Full of Dreams Tour is the seventh concert tour currently being undertaken by British alternative rock band Coldplay, launched in support of their namesake seventh studio album ""A Head Full of Dreams"". The first show of the tour was held at the Estadio Ciudad de La Plata in La Plata, Argentina, on 31 March 2016 and is set to conclude at the same venue on 15 November 2017. It is also known popularly as the Estadio Ãšnico and is owned by the Province of Buenos Aires, administered jointly by the provincial government, the Municipality of La Plata, and the football clubs Estudiantes de La Plata and Gimnasia y Esgrima de la Plata.', 'score': 3.171875, 'rank': 1, 'document_id': '02be0bb5-1e73-4ebb-a22b-21a6b00034ea', 'passage_id': 0}]"
3958,halueval-58,"Hat Check Girl is a 1932 American Pre-Code comedy film directed by Sidney Lanfield and written by Barry Conners and Philip Klein. The film stars Sally Eilers, Ben Lyon, Ginger Rogers and Monroe Owsley.Ginger Rogers (born Virginia Katherine McMath; July 16, 1911 â€“ April 25, 1995) was an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, partnered with Fred Astaire.","The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",1932,PASS,halueval,1932,"[{'content': ""Hat Check Girl is a 1932 American Pre-Code comedy film directed by Sidney Lanfield and written by Barry Conners and Philip Klein. The film stars Sally Eilers, Ben Lyon, Ginger Rogers and Monroe Owsley.Ginger Rogers (born Virginia Katherine McMath; July 16, 1911 â€“ April 25, 1995) was an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, partnered with Fred Astaire."", 'score': 6.3125, 'rank': 1, 'document_id': 'a1dfcd49-0d02-4347-b37f-9e248bfbe95a', 'passage_id': 0}]"
3959,halueval-59,"""Just the Two of Us"" is a 1981 R&B single written by Bill Withers, William Salter and Ralph MacDonald, which was recorded by Grover Washington Jr. and Bill Withers. An edited version reached number two on the ""Billboard"" Hot 100, staying there for 3 weeks, behind ""Morning Train (9 to 5)"" by Sheena Easton and ""Bette Davis Eyes"" by Kim Carnes.""Bette Davis Eyes"" is a song written and composed by Donna Weiss and Jackie DeShannon, and made popular by American singer Kim Carnes. DeShannon recorded it in 1974; Carnes's 1981 version spent nine weeks at No. 1 on the ""Billboard"" Hot 100 and was ""Billboard""' s biggest hit of 1981.","An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100?",nine,PASS,halueval,9 weeks,"[{'content': '""Just the Two of Us"" is a 1981 R&B single written by Bill Withers, William Salter and Ralph MacDonald, which was recorded by Grover Washington Jr. and Bill Withers. An edited version reached number two on the ""Billboard"" Hot 100, staying there for 3 weeks, behind ""Morning Train (9 to 5)"" by Sheena Easton and ""Bette Davis Eyes"" by Kim Carnes.""Bette Davis Eyes"" is a song written and composed by Donna Weiss and Jackie DeShannon, and made popular by American singer Kim Carnes. DeShannon recorded it in 1974; Carnes\'s 1981 version spent nine weeks at No. 1 on the ""Billboard"" Hot 100 and was ""Billboard""\' s biggest hit of 1981.', 'score': 3.23046875, 'rank': 1, 'document_id': '28e270d3-fe3c-4595-8e49-8a696d88a4c5', 'passage_id': 0}]"
3966,halueval-66,"Sooni Taraporevala (born 1957) is an Indian screenwriter, photographer and filmmaker who is best known as the screenwriter of ""Mississippi Masala"", ""The Namesake"" and Oscar-nominated ""Salaam Bombay"" (1988), all directed by Mira Nair.Mississippi Masala is a 1991 romantic drama film directed by Mira Nair, based upon a screenplay by Sooni Taraporevala, starring Denzel Washington, Sarita Choudhury, and Roshan Seth.",Which Oscar-nominated film was written by the screenwriter who wrote a 1991 romantic drama based upon a screenplay by Sooni Taraporevala?,Salaam Bombay,PASS,halueval, Salaam Bombay (1988) was the Oscar-nominated film written by Sooni Taraporevala.,"[{'content': 'Sooni Taraporevala (born 1957) is an Indian screenwriter, photographer and filmmaker who is best known as the screenwriter of ""Mississippi Masala"", ""The Namesake"" and Oscar-nominated ""Salaam Bombay"" (1988), all directed by Mira Nair.Mississippi Masala is a 1991 romantic drama film directed by Mira Nair, based upon a screenplay by Sooni Taraporevala, starring Denzel Washington, Sarita Choudhury, and Roshan Seth.', 'score': 5.3515625, 'rank': 1, 'document_id': 'cdd3924d-1365-4f9f-a43f-de48afdcc499', 'passage_id': 0}]"
3967,halueval-67,"Timothy James ""Tim"" McIlrath (born November 3, 1978) is an American punk rock musician.Spike Slawson is an American punk rock musician, a member of Me First and the Gimme Gimmes, Swingin' Utters, Filthy Thievin' Bastards, Re-Volts, and Uke-Hunt.",Are both Tim McIlrath and Spike Slawson American punk rock musicians?,yes,PASS,halueval," Yes, both are American punk rock musicians.","[{'content': 'Timothy James ""Tim"" McIlrath (born November 3, 1978) is an American punk rock musician.Spike Slawson is an American punk rock musician, a member of Me First and the Gimme Gimmes, Swingin\' Utters, Filthy Thievin\' Bastards, Re-Volts, and Uke-Hunt.', 'score': 5.03515625, 'rank': 1, 'document_id': '4873e014-24a3-400c-9269-25916674671f', 'passage_id': 0}]"
3968,halueval-68,"Gigantic is a 2008 independent comedy film directed by Matt Aselton and starring Paul Dano, Zooey Deschanel, John Goodman, Edward Asner and Jane Alexander. Early in his career, he was best known for playing Dan Conner on the ABC TV series ""Roseanne"" (1988â€“1997), for which he won a Golden Globe Award for Best Actor in 1993.","The Golden Globe Award winner for best actor from ""Roseanne"" starred along what actress in Gigantic?",Zooey Deschanel,PASS,halueval, Zooey Deschanel,"[{'content': 'Gigantic is a 2008 independent comedy film directed by Matt Aselton and starring Paul Dano, Zooey Deschanel, John Goodman, Edward Asner and Jane Alexander. Early in his career, he was best known for playing Dan Conner on the ABC TV series ""Roseanne"" (1988â€“1997), for which he won a Golden Globe Award for Best Actor in 1993.', 'score': 4.04296875, 'rank': 1, 'document_id': '0bc3b57c-33db-4c27-b717-702e1c4a4eba', 'passage_id': 0}]"
3969,halueval-69," Gabby Logan and Vernon Kay present the show, whilst Team GB Olympic Bronze Medal winning diver Tom Daley is the expert mentor to the celebrities. Tom Daley specialises in the 10-metre platform event and is a double World champion in the event; he won the 2009 FINA World Championionship in the individual event at the age of 15, before regaining it in 2017.","The expert mentor to the celebrities that perform on ""Splash!"" won the 2009 FINA World Championionship in the individual event at what age? ",15,PASS,halueval,15 years old,"[{'content': 'Gabby Logan and Vernon Kay present the show, whilst Team GB Olympic Bronze Medal winning diver Tom Daley is the expert mentor to the celebrities. Tom Daley specialises in the 10-metre platform event and is a double World champion in the event; he won the 2009 FINA World Championionship in the individual event at the age of 15, before regaining it in 2017.', 'score': 2.046875, 'rank': 1, 'document_id': '7f35ced7-a1ff-4b16-99cc-3f1ace8db719', 'passage_id': 0}]"
3970,halueval-70," Following the poor chart performance, ""I Got a Thang for You"" featuring Keyshia Cole, was released as the album's second single.Keyshia Cole (born October 15, 1981) is an American singer/songwriter, record producer, business woman, and television personality.","Still Da Baddest is the fourth studio album by American rapper Trina, following the poor chart performance, ""I Got a Thang for You"" featuring which American singer/songwriter, record producer, business woman, and television personality, and was born in Oakland, California?",Keyshia Cole,PASS,halueval, Keyshia Cole,"[{'content': 'Following the poor chart performance, ""I Got a Thang for You"" featuring Keyshia Cole, was released as the album\'s second single.Keyshia Cole (born October 15, 1981) is an American singer/songwriter, record producer, business woman, and television personality.', 'score': 2.85546875, 'rank': 1, 'document_id': '0fa4ec2d-97fe-453f-8d52-a6cd39b21f5d', 'passage_id': 0}]"
3973,halueval-73," In the episode, Homer starts a bowling team with Moe, Apu, and Otto. When Mr. Burns discovers the team was funded with his money, he insists on joining. He is the school bus driver for Springfield Elementary School.",Who funds the bowling team that includes the school bus driver for Springfield Elementary School?,Mr. Burns,PASS,halueval, Mr. Burns funds the bowling team.,"[{'content': 'In the episode, Homer starts a bowling team with Moe, Apu, and Otto. When Mr. Burns discovers the team was funded with his money, he insists on joining. He is the school bus driver for Springfield Elementary School.', 'score': 1.552734375, 'rank': 1, 'document_id': '19313bc7-f708-4254-b6dd-ecb1499518bf', 'passage_id': 0}]"
3975,halueval-75," Lauded for his work on the London stage he came to the screen in the groundbreaking HBO series ""Band of Brothers"" playing 1st Lt Norman Dike. Dike was portrayed in the HBO miniseries ""Band of Brothers"" by Peter O'Meara.",what is the connection between Peter O'Meara and Norman Dike?,Band of Brothers,PASS,halueval," Peter O'Meara played 1st Lt Norman Dike in the HBO series ""Band of Brothers.""","[{'content': 'Lauded for his work on the London stage he came to the screen in the groundbreaking HBO series ""Band of Brothers"" playing 1st Lt Norman Dike. Dike was portrayed in the HBO miniseries ""Band of Brothers"" by Peter O\'Meara.', 'score': -0.2998046875, 'rank': 1, 'document_id': 'd1008e7b-ee9a-4929-b997-f4be545f255b', 'passage_id': 0}]"
3977,halueval-77,"R Adams Cowley (July 25, 1917 â€“ October 27, 1991), the ""Father of Trauma Medicine,"" was an American surgeon considered a pioneer in emergency medicine and the treatment of shock trauma. He is also known for being one of the first surgeons to perform open-heart surgery and invented both a surgical clamp that bears his name and a prototype pacemaker that was used by Dwight D. Eisenhower.Dwight David ""Ike"" Eisenhower ( ; October 14, 1890 â€“ March 28, 1969) was an American politician and Army general who served as the 34th President of the United States from 1953 until 1961.",Who developed the prototype pacemaker used by the 34th President of the USA?,R Adams Cowley,PASS,halueval, R Adams Cowley developed the prototype pacemaker used by Dwight D. Eisenhower.,"[{'content': 'R Adams Cowley (July 25, 1917 â€“ October 27, 1991), the ""Father of Trauma Medicine,"" was an American surgeon considered a pioneer in emergency medicine and the treatment of shock trauma. He is also known for being one of the first surgeons to perform open-heart surgery and invented both a surgical clamp that bears his name and a prototype pacemaker that was used by Dwight D. Eisenhower.Dwight David ""Ike"" Eisenhower ( ; October 14, 1890 â€“ March 28, 1969) was an American politician and Army general who served as the 34th President of the United States from 1953 until 1961.', 'score': 3.998046875, 'rank': 1, 'document_id': 'd88c5a9f-4029-47b3-9a52-f508ef06d66d', 'passage_id': 0}]"
3978,halueval-78,"Bizarre was a British alternative magazine published from 1997 to 2015. It was published by Dennis Publishing, and was a sister publication to the ""Fortean Times"".Fortean Times is a British monthly magazine devoted to the anomalous phenomena popularised by Charles Fort. Previously published by John Brown Publishing (from 1991 to 2001) and then I Feel Good Publishing (2001 to 2005), it is now published by Dennis Publishing Ltd.",Which publishing company has published Bizarre and a sister publication devoted to the anomalous phenomena popularised by Charles Fort?,Dennis Publishing,PASS,halueval, Dennis Publishing,"[{'content': 'Bizarre was a British alternative magazine published from 1997 to 2015. It was published by Dennis Publishing, and was a sister publication to the ""Fortean Times"".Fortean Times is a British monthly magazine devoted to the anomalous phenomena popularised by Charles Fort. Previously published by John Brown Publishing (from 1991 to 2001) and then I Feel Good Publishing (2001 to 2005), it is now published by Dennis Publishing Ltd.', 'score': 11.203125, 'rank': 1, 'document_id': '78cf1334-b135-4eb0-841f-b96370155aa2', 'passage_id': 0}]"
